Text,Label
فاهمة كيفف ربي نظملهم حياتهم وراهم الطريق الصحيح واضح يتفلسفو ويحبو يعملوا يطلعوا قوانين جدد ريوسهم وقت الامر محسوم عطى ربي منشغلين تطوير انفسهم بلادهم يرجعو للتراهات ديجا امرها محسوم منظمها ربي بكري يخلقوا لرواحهم مشاكل تشغلهم مشاكلهم الاهم الاصلية قرارهم اصلح افضل قانون ربي لله هوما جاو يعرفواا المرأة اكبر حاجة كرمتها العالم دين الاسلام نحكيو مساواة الرجل الاسلام مساواة تامة المجالات جاو يفهموا فهموا ورا حكمة تساوات ينجم ظلم مهمتنا نعوفوا امور ربي يعرف يدبرها خير منا دورنا نحاولوا نفهموا ديننا نجمنا بساطة نحاولوا نتدبروا نعرفواا الحكم واجب مستحب دنيا نسبية نسبي ناخذوه نتعاملوا بنسبية نحاولوا نفهموا ديننا نتفلسفوا وحدنا منهاج حياتناو كلل حاجة ربي منعها جينا نتدبروا نلقاو شر لينا منعها ربي يحمينا مافيهاش شر واضح مافهمناهش بساطة يختبرنا نجمواا نغلبوا هوانا يعلمنا نحبوه بصدق نضحيو جالو نعبرولوا صدقنا صبرنا شهواتنا اغلبها باهية خاطرنا نحبوه يرضى المراة حاجات خير الراجل حاجات حظو خير المقارنة الجنسين تجيش ااحاجات الفايدة هوما ربي متساوين الحساب السياسيين ولاو يتدخلوا حاجات يفهموهاش تعنهيمش يحبوا يبدلو الدين نحب نقللهم بسطوا الدين خاطروا بسيط اتقيدوا بلي قالكم ربي نقاش زايد عقيم ينفع شيئ ديننا صحيح دين يحبنا نخدموا مخاخنا نكونوش بالدرجة ولاو يحللوا يتدخلوا للميراث المراة تنساوش تورث راجلها بوها تعملوا معادلة تلقاو متعادلة الرجل الاسلام حالات ربي يعرف شيعمل السياسة اصلح بالله لله ماهمش احن المرأة ربي النهاية اعدل اكمل ربي سبحانو العادل الكامل مقاييسو مقاييسنا نجيو قدامو يجي يحب ينحي قوانينو الاسلامية المنزلة عليناا بكري يبدل,1
تاكل روحك اااخويا تبالك محترمة دافع خويا مدي تونسية متربية مجمعناش,1
غلط غلط أمر مفروض خالق العباد نقاش صاحب الفيديو غالط,1
تمسك بالسنة معناها ولدك حلال ينيكك قحبة يجوز للإبن ينكح أمه بشرط يضع إحليله زبه قماش ويجوز للأب ينكح إبنته الزنى ويطأها وينجب أطفال المذاهب الأربعة ويجوز نكاح الجثة المية مضاجعة الوداع حذاء الملحد أشرف وأطهر وأقدس دينكم ورسولكم أقذر وأنجس وأوسخ وأفسد وأشر الخلق,0
ناس تعشق الرخص,1
بسم الرحمان الرحيم يوصيك اولادكم لذكر حض الانثيين صدق العظيم,1
بنت حرام ساقطة صرف,0
دزاير سيد قاعد يهدر شرف نقلك كراج تمد شراف عائلتك,1
برا نيك,0
سيدي الكعبة والقدس محتاجة شهادة ديوث مايغار خواته واهله يقدمهم للفرنسيين عشان ينيكونهم بمقابل مادي قليل الكعبة المشرفة رجالها يحمونها تدخل الحد يقصونك طيزك,0
يوزززع,1
تستاهل طريحة نباشة القبور شبو الراجل ضربها,1
بني باطل باطل بورقيبة أجرم حق الشعب التونسي يملك يكفيه فرنسة العقلية التونسية ومحاربة الرأي الاخر قتل يوسف وفرحات حشاد والاستلاء الكرسي لنصف قرن غدر كلبه الهالكين قبح وجه وشرد شمله,1
نعيم الزعيم,1
طفف سقط بشير البرميل,1
شعب جاهل يلهوا,0
هههه قتلك ماعندكش ثقافة شخصية قوية هههه ماتعرف,1
حط مخك شعب يكرهنا العالم هوما لبية,1
سمحلي مي يحشم مسلمين,1
مرسي احدى لقاءاته بالتلفزيون يحترم الفن والفنانين ادخلوا بيوتنا الرذيلة الفسق الزناوووووانه نقول منافق,1
صحيح كلامها منطقي,1
الفتوحات الاسلامية تخص تونس القيروان تكن عاصمة الشمال الافريقي عهد موسى ابن نصير رضي,1
شيخ حقير قابض فلوس,0
فخورة وطني اتمنى تبتعد القنوات تبث الفتنة الطوائف,1
يحبلك باه تحكي كريم الغربي احسن وباه تحكي كريم وشعرو الاقل راجل نقولو شعرك بدون حجاب وارتقي احكي كريم والاسلام,1
مضبيک هذک عمل جهدک تلحس لراجل,1
ترهدين,1
متمرد,1
صاحب مصنع خمر,1
نحبها ربي يهديها,1
وقتاه الدين برو مخيبكم,1
مخيبها فنان يبدى معندوش ادنى مستوى ثقافي يحاور يتكلم مقل حياه,1
لعنة ابن القحبة السوداء رضي هند عتبة,0
خذهم بلدك والى المغرب والجزائر طيب يامضياف كريم رأفت لحالهم فنحن نريدهم الفيديو يثبت جرائهم,0
كلامك صحيح الشاب بشير عمل هفوة كيجبد حكاية العورة التخلف هاذاكا,1
لله لايمثل منهج السلفي شاب خارجي جاهل امثاله كثير لابد تعليمهم المنهج الحق خوارج يعلموا ابوا يرموا السجن لتستريح شرهم البلاد والعباد,1
تونسي افتخر مصيبه يجب الشعب التونسي ينتفض انتفض امراه صفعة رجل وجهه صمت الشعب اثبت حاجته لقوانين الزنا والدعاره والشواذ,1
جات تحكي راهي تخباتش لبنان وقت الفيديز,1
ومخنث يتكلم رجولة,0
ومتنساش الساطور هازو فيديه قدام اولادو,1
هههههههه ابله تلها بحربكم خليكم بعاد تعلم ليبيين يسكنو بلاش تونس حساب الشعب التونسي لاقي يسكن اسكت خير غليتو العيشة البلاد تتنظف قريب يرجع اتى,1
قصفها الشاب بشير خخخخخخخ,1
أخذت النصف ستأخذ النصيبين بلد يحب يخرج قشرته,1
جماعة شمس متربي شكلكم موبنة كيفو تنجم ميبون ومتربي وتبقينا العبدلي جديد جلغة يعطيه الصحة يتشبه بالمرا ميبون نيكمها كيحج سبعلاف مرة سخفوا حالو يمشي يتعلم الوبنة نقطة ترجعش للسطر,0
سليمان زنداح شابو خو يعطيك تتمنى هالرجالة مخنث ويقلك متربي,0
يعمل صرمك يهودي تمشي فيريس,0
كريم الغربي عمرو لكان يضحك بسكيتش محترم ويتفرج الملاين وهذيك متعرفش تهدر,1
فيصل طحان,0
تحبي خنثة هههههه باين جماعتو,0
قولو الكلام القبر قدوم الملكين وقت السؤال قتها ينفع مال بنون اتا بقلب سليم,1
ضفادع فغانسا تفوه,1
رجال مستوي وعندك الحق شاب بشير كلش طرز الرفيع,1
معناها سلطان الغلة,1
المغاربة المرأة قديتيش خطبتي امرأة قوية الشخصية رجلا رجلا المغرب زبي ونوصي ناس قناة التونسية لاباقين يجيبوك باقينش نتفرجو,0
صديقي اكبر كذاب ومنافق فيلسوف عنصرية تونس كذاب تونس يقولوش كحلة ويا الاسمر ويا الازرق وهاو قضاء عسكري عامل عنصرية وحدو شلاكة كبيرة عادي ويالف,1
لطفي مد رايو حر كذبش تنوفق شمس الدين يكذب يبين روحو شخص مليح متسامح كالعادة,1
ينزل النعلة الدين الملعون وانتضر عاقبتك,0
النساء تموتو المخنثين امثال باشا يسموه متحبوش الراجل كلمتو,0
والله ماتحشمي وعندك وجه تردي وتم قابلية الناس قلناها اب فمك منحشمش محقرك بالدات وتم يع يناجينا الحمد ربي راضي حقيرة,0
لاحول بالله العلي العظيم ياربي تسترنا واللهم صلي وسلم نبينا محمد صلى وسلم,1
الحق والله يبهت,1
عبارة لهاية يلهوا الشعوب بيش مايفكروش القضايا المهمة الصحة والعمل والتعليم حسبى ونعم الوكيل,1
بارك اللة يااخي مصر وربنا ينتقم الغنوشي ومورو تجار الدين عشاقالنساء والمال والنساء والاطفالوالمناصب تركوا الدين وبحثوا المال والوناصب واتفقوا وناصروا الاخوان الخوارج كلاب اهل النار يبكون ويندبون سقوط الاخوانالمتناكين وتركوا تونس وشانها يريدون تدمير وسقوط تونس العنف والفوضي لينقضوا مرة اخري واللة يستطيعوا المرة الاولي يستطيعوا انشاء اللة تحية مصر لشرفاء واحرار تونس للشواذ والمثليين والقوادين تجار الدين,0
